path,timestamp,label,benchmark_set,structure,schema_version,schema_description,model,run_number,question_id,question,category,operation,status,success,failure_reason,precision,recall,f1,true_positive,gold_count,generated_count,missing_count,extra_count,comparison_mode,empty_result_equivalence,projection_precision,projection_recall,llm_ms,gold_query_ms,generated_query_ms,scoring_ms,total_ms
results\structured\structured_naive\20260524_183042_structured_naive_structured_gpt-5-mini.json,20260524_183042,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,50,"Finn de 10 selskapene med flest aksjeeierbokoppføringer. Ta med navn, organisasjonsnummer og antall oppføringer.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3,0.3,0.3,3,10,10,7,7,"aggregate row values, ignoring output alias names",False,,,8655,0,5,0,8661
results\structured\structured_naive\20260524_183042_structured_naive_structured_gpt-5-mini.json,20260524_183042,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,52,"Finn politikere som eier aksjer. Ta med navn, fødselsdato, parti, selskap og eierandel.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,0,2,0,"aggregate row values, ignoring output alias names",False,,,13147,0,25,0,13173
results\structured\structured_naive\20260524_183042_structured_naive_structured_gpt-5-mini.json,20260524_183042,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,53,"Finn aksjeeierbokoppføringer for konkursbedrifter i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer og antall aksjer.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9074,0.9074,0.9074,98,108,108,10,10,"aggregate row values, ignoring output alias names",False,,,12161,0,6772,3,18937
results\structured\structured_naive\20260524_183042_structured_naive_structured_gpt-5-mini.json,20260524_183042,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,54,"Finn selskaper som har politikere med selskapsrolle. Ta med selskapsnavn, organisasjonsnummer og antall politikerroller.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.6117,0.9265,0.7368,63,68,103,5,40,"aggregate row values, ignoring output alias names",False,,,17252,0,9,2,17264
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,8,"Finn navn, fødselsdato, parti og kommune for innvalgte politikere.",find_projection,find,ok,False,Generated query missed one or more expected result documents or values.,0.25,0.4948,0.3321,18061,36500,36132,18439,18071,find projected field-value pairs using gold projection fields,False,0.5,0.5,1685,0,131,272,2105
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,10,"Finn personlige eierskap fra 2023. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år, eierandel og antall aksjer.",find_projection,find,ok,False,Generated query missed one or more expected result documents or values.,0.875,0.875,0.875,917,1048,1048,131,131,find projected field-value pairs using gold projection fields,False,1.0,0.875,2048,0,2,8,2059
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,13,"Finn politikere fra Høyre med mer enn 100 personstemmer. Ta med navn, fødselsdato, parti og personstemmer.",selection_conditions,find,llm_error,False,JSON parse error: Extra data: line 1 column 247 (char 246),,,,,,,,,,False,,,1665,,,,1665
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,14,"Finn norske aksjonærer i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer, aksjeklasse, landkode, år og antall aksjer.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,463834,0,463834,0,find projected field-value pairs using gold projection fields,False,1.0,1.0,1570,0,133,1633,3474
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,17,"Finn aksjeeierbokoppføringer der selskapsnavnet inneholder både INVEST og HOLDING. Ta med selskap, organisasjonsnummer, aksjonærnavn, aksjeklasse og år.",text_or_pattern_filter,find,ok,False,Generated query precision is below the success threshold (0.5).,0.0003,1.0,0.0006,195,195,777175,0,776980,find projected field-value pairs using gold projection fields,False,1.0,1.0,1865,0,1444,2711,6023
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,20,"Finn innvalgte politikere fra Fremskrittspartiet eller Framstegspartiet. Ta med navn, fødselsdato, parti og kommune.",text_or_pattern_filter,find,ok,False,Generated query missed one or more expected result documents or values.,0.2498,0.4928,0.3316,1985,4028,3972,2043,1987,find projected field-value pairs using gold projection fields,False,0.5,0.5,1679,0,97,29,1809
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,22,"Finn politikere med feltene politikerNavn, fødselsdato, parti, kommune og stemmer totalt.",alias_projection,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.286,0.2835,0.2847,15128,53366,52897,38238,37769,"aggregate row values, ignoring output alias names",False,,,1311,0,338,1309,3071
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,27,"Finn selskaper som har minst ett eierskapsforhold. Ta med navn, organisasjonsnummer og antall eierskap.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.1825,0.3087,23,126,23,103,0,"aggregate row values, ignoring output alias names",False,,,1078,0,3,1,1083
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,28,"Finn personer som både har selskapsrolle og eier aksjer. Ta med navn, fødselsdato, antall roller og antall eide selskaper.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1,1,1,1,"aggregate row values, ignoring output alias names",False,,,1493,0,43,0,1539
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,29,"Finn politikere som ikke har registrerte selskapsroller. Ta med navn, fødselsdato og parti.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.9904,0.9952,52762,53272,52762,510,0,"aggregate row values, ignoring output alias names",False,,,1174,0,243,864,2355
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,30,Finn aktive selskaper som har aksjeeierbokoppføringer. Ta med navn og organisasjonsnummer.,quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9699,0.9079,0.9379,1065,1173,1098,108,33,"aggregate row values, ignoring output alias names",False,,,1368,0,7,17,1395
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,32,Finn antall selskaper per organisasjonstype.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8571,0.8571,0.8571,6,7,7,1,1,"aggregate row values, ignoring output alias names",False,,,832,0,3,0,838
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,34,Finn antall aksjonærer per landkode.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,848,0,364,1,1217
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,35,Finn antall eierskapsoppføringer per år.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,2,2,2,"aggregate row values, ignoring output alias names",False,,,1195,0,1,0,1197
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,36,Finn totalt antall aksjer i aksjeeierboken per selskap for 2023.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,879,879,879,879,"aggregate row values, ignoring output alias names",False,,,1149,0,95,27,1275
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,37,Finn totalt antall aksjer eid per person.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,76,76,76,76,"aggregate row values, ignoring output alias names",False,,,1203,0,2,2,1209
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,38,Finn totalt antall personstemmer og slengere per parti.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,185,185,185,185,"aggregate row values, ignoring output alias names",False,,,1066,0,38,3,1110
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,39,Finn totalt antall aksjer og stemmer per selskap i eierskap.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,1078,0,2,5,1088
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,41,Finn gjennomsnittlig eierandel per selskap.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,1056,0,2,4,1065
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,43,Finn gjennomsnittlig antall aksjer per landkode i aksjeeierboken.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,1199,0,551,1,1754
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,48,"Finn personer med roller i flere enn ett selskap. Ta med navn, fødselsdato og antall selskaper.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,66,66,66,66,"aggregate row values, ignoring output alias names",False,,,2395,0,16,1,2413
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,50,"Finn de 10 selskapene med flest aksjeeierbokoppføringer. Ta med navn, organisasjonsnummer og antall oppføringer.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,10,10,10,10,"aggregate row values, ignoring output alias names",False,,,1329,0,6,0,1338
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,51,"Finn politikere som har selskapsroller. Ta med navn, fødselsdato, parti, selskap og rolle.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,116,0,116,0,"aggregate row values, ignoring output alias names",False,,,1647,0,4,2,1653
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,52,"Finn politikere som eier aksjer. Ta med navn, fødselsdato, parti, selskap og eierandel.",lookup_join,aggregate,llm_error,False,JSON parse error: Expecting value: line 2 column 45 (char 104),,,,,,,,,,False,,,2242,,,,2242
results\structured\structured_naive\20260525_023024_structured_naive_structured_gpt-4.1-mini.json,20260525_023024,structured_naive_structured_gpt-4.1-mini,normal,structured,naive,structured_naive,gpt-4.1-mini,,54,"Finn selskaper som har politikere med selskapsrolle. Ta med selskapsnavn, organisasjonsnummer og antall politikerroller.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0063,0.1324,0.012,9,68,1430,59,1421,"aggregate row values, ignoring output alias names",False,,,1884,0,15,15,1917
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,10,"Finn personlige eierskap fra 2023. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år, eierandel og antall aksjer.",find_projection,find,ok,False,Generated query missed one or more expected result documents or values.,0.875,0.875,0.875,917,1048,1048,131,131,find projected field-value pairs using gold projection fields,False,1.0,0.875,12245,0,2,8,12256
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,12,"Finn selskaper etablert mellom 2015 og 2020. Ta med navn, organisasjonsnummer og etableringsdato.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1623,0,1623,0,find projected field-value pairs using gold projection fields,False,1.0,1.0,5627,0,2,7,5637
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,19,"Finn personer født i 1990 eller senere som har en selskapsrolle. Ta med navn, fødselsdato, rolle, selskapsnavn og organisasjonsnummer.",text_or_pattern_filter,find,generated_query_error,False,"Executor error during find command: groundtruthStructured.roller :: caused by :: can't convert from BSON type string to Date, full error: {'ok': 0.0, 'errmsg': ""Executor error during find command: groundtruthStructured.roller :: caused by :: can't convert from BSON type string to Date"", 'code': 16006, 'codeName': 'Location16006'}",,,,,,,,,,False,,,10428,0,13,,10442
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,22,"Finn politikere med feltene politikerNavn, fødselsdato, parti, kommune og stemmer totalt.",alias_projection,aggregate,generated_query_error,False,"Executor error during aggregate command on namespace: groundtruthStructured.politikere :: caused by :: $add only supports numeric or date types, not string, full error: {'ok': 0.0, 'errmsg': 'Executor error during aggregate command on namespace: groundtruthStructured.politikere :: caused by :: $add only supports numeric or date types, not string', 'code': 14, 'codeName': 'TypeMismatch'}",,,,,,,,,,False,,,9960,0,1,,10077
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,27,"Finn selskaper som har minst ett eierskapsforhold. Ta med navn, organisasjonsnummer og antall eierskap.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.1825,0.3087,23,126,23,103,0,"aggregate row values, ignoring output alias names",False,,,5073,0,3,2,5078
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,28,"Finn personer som både har selskapsrolle og eier aksjer. Ta med navn, fødselsdato, antall roller og antall eide selskaper.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1,1,1,1,"aggregate row values, ignoring output alias names",False,,,17754,0,148,0,17902
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,29,"Finn politikere som ikke har registrerte selskapsroller. Ta med navn, fødselsdato og parti.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.9904,0.9952,52762,53272,52762,510,0,"aggregate row values, ignoring output alias names",False,,,11971,0,254,880,13176
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,30,Finn aktive selskaper som har aksjeeierbokoppføringer. Ta med navn og organisasjonsnummer.,quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9699,0.9079,0.9379,1065,1173,1098,108,33,"aggregate row values, ignoring output alias names",False,,,4525,0,5,17,4548
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,32,Finn antall selskaper per organisasjonstype.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8571,0.8571,0.8571,6,7,7,1,1,"aggregate row values, ignoring output alias names",False,,,3938,0,2,0,3941
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,34,Finn antall aksjonærer per landkode.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.1059,0.1059,0.1059,9,85,85,76,76,"aggregate row values, ignoring output alias names",False,,,9011,0,1095,1,10108
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,35,Finn antall eierskapsoppføringer per år.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,2,2,2,"aggregate row values, ignoring output alias names",False,,,11279,0,2,0,11281
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,37,Finn totalt antall aksjer eid per person.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,76,76,76,76,"aggregate row values, ignoring output alias names",False,,,16405,0,2,3,16410
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,38,Finn totalt antall personstemmer og slengere per parti.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,185,185,185,185,"aggregate row values, ignoring output alias names",False,,,5469,0,38,3,5511
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,41,Finn gjennomsnittlig eierandel per selskap.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,7806,0,3,5,7814
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,43,Finn gjennomsnittlig antall aksjer per landkode i aksjeeierboken.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,9091,0,744,1,9838
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,44,Finn gjennomsnittlig fødselsår per rolletype.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.2222,0.2222,0.2222,2,9,9,7,7,"aggregate row values, ignoring output alias names",False,,,11404,0,13,0,11418
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,50,"Finn de 10 selskapene med flest aksjeeierbokoppføringer. Ta med navn, organisasjonsnummer og antall oppføringer.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3,0.3,0.3,3,10,10,7,7,"aggregate row values, ignoring output alias names",False,,,9046,0,6,0,9052
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,51,"Finn politikere som har selskapsroller. Ta med navn, fødselsdato, parti, selskap og rolle.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,116,135,116,135,"aggregate row values, ignoring output alias names",False,,,12481,0,85,3,12570
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,52,"Finn politikere som eier aksjer. Ta med navn, fødselsdato, parti, selskap og eierandel.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,0,2,0,"aggregate row values, ignoring output alias names",False,,,16073,0,29,0,16102
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,53,"Finn aksjeeierbokoppføringer for konkursbedrifter i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer og antall aksjer.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9074,0.9074,0.9074,98,108,108,10,10,"aggregate row values, ignoring output alias names",False,,,9832,0,6573,3,16408
results\structured\structured_naive\20260525_025437_structured_naive_structured_gpt-5-mini.json,20260525_025437,structured_naive_structured_gpt-5-mini,normal,structured,naive,structured_naive,gpt-5-mini,,54,"Finn selskaper som har politikere med selskapsrolle. Ta med selskapsnavn, organisasjonsnummer og antall politikerroller.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.6117,0.9265,0.7368,63,68,103,5,40,"aggregate row values, ignoring output alias names",False,,,15819,0,9,2,15830
results\structured_complex\structured_advanced\20260525_185000_structured_advanced_structured_complex_gpt-4.1-mini_run01.json,20260525_185000,structured_advanced_structured_complex_gpt-4.1-mini_run01,complex,structured,advanced,structured_advanced,gpt-4.1-mini,01,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3182,0.3889,0.35,7,18,22,11,15,"aggregate row values, ignoring output alias names",False,,,3153,0,406,0,3560
results\structured_complex\structured_advanced\20260525_185000_structured_advanced_structured_complex_gpt-4.1-mini_run01.json,20260525_185000,structured_advanced_structured_complex_gpt-4.1-mini_run01,complex,structured,advanced,structured_advanced,gpt-4.1-mini,01,102,"Finn selskaper som både har eierskapsoppføringer i 2023 og aksjeeierbokoppføringer i 2023. Ta med navn, organisasjonsnummer, antall eierskapsoppføringer i 2023 og antall aksjeeierbokoppføringer i 2023.",complex_pipeline_stress,aggregate,generated_query_error,False,"Executor error during aggregate command on namespace: groundtruthStructured.selskap :: caused by :: operation exceeded time limit, full error: {'ok': 0.0, 'errmsg': 'Executor error during aggregate command on namespace: groundtruthStructured.selskap :: caused by :: operation exceeded time limit', 'code': 50, 'codeName': 'MaxTimeMSExpired'}",,,,,,,,,,False,,,3614,0,60021,,63636
results\structured_complex\structured_advanced\20260525_185000_structured_advanced_structured_complex_gpt-4.1-mini_run01.json,20260525_185000,structured_advanced_structured_complex_gpt-4.1-mini_run01,complex,structured,advanced,structured_advanced,gpt-4.1-mini,01,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,22,18,22,"aggregate row values, ignoring output alias names",False,,,3464,0,81,1,3546
results\structured_complex\structured_advanced\20260525_185957_structured_advanced_structured_complex_gpt-5-mini_run01.json,20260525_185957,structured_advanced_structured_complex_gpt-5-mini_run01,complex,structured,advanced,structured_advanced,gpt-5-mini,01,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,18,18,18,"aggregate row values, ignoring output alias names",False,,,21930,0,834,1,22765
results\structured_complex\structured_advanced\20260525_185957_structured_advanced_structured_complex_gpt-5-mini_run01.json,20260525_185957,structured_advanced_structured_complex_gpt-5-mini_run01,complex,structured,advanced,structured_advanced,gpt-5-mini,01,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,18,18,18,"aggregate row values, ignoring output alias names",False,,,27031,0,13430,1,40463
results\structured_complex\structured_advanced\20260525_190243_structured_advanced_structured_complex_gpt-4.1-mini_run02.json,20260525_190243,structured_advanced_structured_complex_gpt-4.1-mini_run02,complex,structured,advanced,structured_advanced,gpt-4.1-mini,02,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,23,18,23,"aggregate row values, ignoring output alias names",False,,,2895,0,309,1,3206
results\structured_complex\structured_advanced\20260525_190243_structured_advanced_structured_complex_gpt-4.1-mini_run02.json,20260525_190243,structured_advanced_structured_complex_gpt-4.1-mini_run02,complex,structured,advanced,structured_advanced,gpt-4.1-mini,02,102,"Finn selskaper som både har eierskapsoppføringer i 2023 og aksjeeierbokoppføringer i 2023. Ta med navn, organisasjonsnummer, antall eierskapsoppføringer i 2023 og antall aksjeeierbokoppføringer i 2023.",complex_pipeline_stress,aggregate,generated_query_error,False,"Executor error during aggregate command on namespace: groundtruthStructured.selskap :: caused by :: operation exceeded time limit, full error: {'ok': 0.0, 'errmsg': 'Executor error during aggregate command on namespace: groundtruthStructured.selskap :: caused by :: operation exceeded time limit', 'code': 50, 'codeName': 'MaxTimeMSExpired'}",,,,,,,,,,False,,,3181,0,60017,,63199
